Age,Age_Group,Gender,Education_Label,Department,MonthlyIncome,JobLevel,YearsAtCompany,OverTime,Attrition,Attrition_Binary,AI_Risk_Score_LR,AI_Risk_Score_RF,AI_Flag_LR,AI_Flag_RF
43,36-45,Male,Bachelor,Research & Development,4876,1,6,0,No,0,0.14662960972052605,0.03,0,0
35,26-35,Male,College,Research & Development,2690,1,1,0,No,0,0.0927495487151096,0.08,0,0
46,46-60,Male,Master,Sales,17567,4,26,0,No,0,0.04424831977001139,0.05,0,0
28,26-35,Male,Bachelor,Research & Development,2408,1,1,1,Yes,1,0.6184291796190632,0.92,1,1
22,18-25,Female,College,Research & Development,2814,1,4,1,No,0,0.7332897526801173,0.17,1,0
50,46-60,Male,Doctor,Research & Development,11245,4,30,1,No,0,0.10831831870543394,0.04,0,0
32,26-35,Female,Master,Research & Development,3312,1,3,0,No,0,0.09527725415621112,0.0,0,0
44,36-45,Female,Bachelor,Research & Development,19049,5,22,1,No,0,0.05904089623015886,0.02,0,0
30,26-35,Male,Bachelor,Research & Development,2141,1,6,0,No,0,0.21546896281070516,0.02,0,0
45,36-45,Female,Doctor,Research & Development,5769,2,10,1,No,0,0.15324622942767155,0.03,0,0
45,36-45,Male,Bachelor,Sales,4385,2,10,0,No,0,0.17622904943292006,0.09,0,0
31,26-35,Male,Master,Sales,5332,2,5,0,No,0,0.1880617936526372,0.15,0,0
36,36-45,Female,Master,Research & Development,4663,2,3,1,No,0,0.5488133722385908,0.11,1,0
34,26-35,Male,Master,Research & Development,4724,2,9,0,No,0,0.040843881199580365,0.02,0,0
49,46-60,Female,Master,Research & Development,3211,1,9,0,No,0,0.09057368413675397,0.07,0,0
39,36-45,Male,Doctor,Research & Development,5377,2,7,0,No,0,0.10602340521920726,0.01,0,0
27,26-35,Male,Bachelor,Research & Development,4066,1,7,0,No,0,0.13095634166353043,0.07,0,0
35,26-35,Male,Doctor,Research & Development,5208,2,16,0,No,0,0.07113904237527485,0.08,0,0
28,26-35,Female,Bachelor,Research & Development,4877,2,5,0,No,0,0.29590051672283396,0.08,0,0
21,18-25,Male,Below College,Research & Development,3117,1,2,0,No,0,0.11453459492321658,0.06,0,0
18,,Female,College,Sales,1569,1,0,1,Yes,1,0.4808224534063666,0.87,0,1
47,46-60,Female,Master,Human Resources,19658,5,5,0,No,0,0.014429872931270077,0.02,0,0
39,36-45,Male,College,Research & Development,3069,2,10,0,No,0,0.025228307983038958,0.01,0,0
40,36-45,Female,Bachelor,Research & Development,10435,3,18,0,No,0,0.02663916068401637,0.04,0,0
35,26-35,Female,Master,Research & Development,4148,2,14,0,No,0,0.022222736090504024,0.0,0,0
37,36-45,Male,Bachelor,Research & Development,5768,2,4,0,No,0,0.12922207183386814,0.04,0,0
39,36-45,Female,Bachelor,Research & Development,5042,2,9,0,No,0,0.1512394740918027,0.06,0,0
45,36-45,Female,College,Research & Development,5770,2,10,0,No,0,0.009087140316176578,0.04,0,0
38,36-45,Female,College,Research & Development,7756,3,5,1,No,0,0.0662466291393797,0.03,0,0
35,26-35,Male,Bachelor,Sales,10306,3,13,0,Yes,1,0.08085006745270633,0.65,0,1
37,36-45,Female,Bachelor,Research & Development,3936,1,8,0,No,0,0.1933401696147867,0.1,0,0
40,36-45,Female,Bachelor,Research & Development,7945,3,4,1,No,0,0.2568242363110474,0.15,0,0
44,36-45,Male,Doctor,Human Resources,5743,2,10,1,No,0,0.18296052438963764,0.08,0,0
48,46-60,Male,Doctor,Research & Development,15202,4,2,0,No,0,0.006847839810283694,0.0,0,0
35,26-35,Male,College,Sales,5440,2,2,1,Yes,1,0.6580155106030952,0.75,1,1
24,18-25,Female,Below College,Research & Development,3760,1,6,1,No,0,0.4308112897777026,0.45,0,0
27,26-35,Female,Bachelor,Research & Development,3517,1,3,0,No,0,0.32315379231617647,0.07,0,0
27,26-35,Male,Bachelor,Research & Development,2580,1,4,0,No,0,0.10141821988796527,0.04,0,0
40,36-45,Male,Bachelor,Research & Development,2166,1,4,1,Yes,1,0.703952153111065,0.83,1,1
29,26-35,Male,Bachelor,Sales,5869,2,5,0,No,0,0.2987114918173897,0.18,0,0
36,36-45,Female,Master,Research & Development,8008,3,3,0,No,0,0.14103877169038445,0.02,0,0
25,18-25,Male,Below College,Research & Development,5206,2,7,0,No,0,0.03580257775649873,0.01,0,0
39,36-45,Male,Bachelor,Research & Development,5295,2,5,0,No,0,0.07323045716149293,0.09,0,0
49,46-60,Female,Master,Research & Development,16413,4,4,0,No,0,0.044363043094996335,0.01,0,0
50,46-60,Female,Doctor,Research & Development,13269,3,14,0,No,0,0.020019142842857274,0.02,0,0
20,18-25,Female,Bachelor,Sales,2783,1,2,0,No,0,0.12469477149875689,0.12,0,0
34,26-35,Female,Bachelor,Research & Development,5433,2,11,0,No,0,0.032514021273104064,0.03,0,0
36,36-45,Male,Bachelor,Research & Development,2013,1,4,0,No,0,0.1333997293105987,0.04,0,0
49,46-60,Female,Below College,Research & Development,13966,4,15,1,No,0,0.016959574560472982,0.01,0,0
36,36-45,Female,Master,Research & Development,4374,2,3,0,No,0,0.027689576274144697,0.01,0,0
36,36-45,Male,College,Research & Development,6842,2,5,0,No,0,0.0809905632096991,0.04,0,0
54,46-60,Female,Doctor,Research & Development,17426,4,10,0,No,0,0.004641878327178982,0.0,0,0
43,36-45,Male,College,Research & Development,17603,4,14,0,No,0,0.013899206458893379,0.01,0,0
35,26-35,Male,Master,Sales,4581,2,11,1,Yes,1,0.0758849396014098,0.07,0,0
38,36-45,Male,Bachelor,Research & Development,4735,2,13,0,No,0,0.013050576054371864,0.01,0,0
29,26-35,Male,Bachelor,Sales,4187,2,10,1,No,0,0.7031505918584676,0.08,1,0
33,26-35,Male,Master,Sales,5505,2,6,0,No,0,0.03516095077259832,0.0,0,0
32,26-35,Male,Bachelor,Research & Development,5470,2,9,0,No,0,0.05459790643321732,0.01,0,0
31,26-35,Female,Master,Sales,5476,2,10,0,No,0,0.14773020151193242,0.01,0,0
49,46-60,Female,Bachelor,Research & Development,2587,1,2,1,No,0,0.23928915370299622,0.1,0,0
38,36-45,Female,Bachelor,Research & Development,2440,1,4,0,No,0,0.042127959136777894,0.03,0,0
47,46-60,Female,Master,Sales,15972,4,3,0,No,0,0.026450417732776572,0.0,0,0
49,46-60,Male,Bachelor,Research & Development,15379,4,8,0,No,0,0.01004652528827585,0.01,0,0
41,36-45,Male,College,Sales,7082,3,2,1,No,0,0.17276675851727835,0.1,0,0
20,18-25,Male,Below College,Sales,2728,1,2,0,No,0,0.23372727271173155,0.05,0,0
33,26-35,Female,Bachelor,Sales,5368,2,6,1,No,0,0.17471058476011028,0.06,0,0
36,36-45,Male,Master,Research & Development,5347,2,3,0,No,0,0.41754322089331447,0.08,0,0
44,36-45,Female,Bachelor,Human Resources,3195,1,2,1,No,0,0.1394127361156433,0.06,0,0
23,18-25,Male,Below College,Research & Development,3989,1,5,1,Yes,1,0.3230792091086868,0.7,0,1
38,36-45,Female,College,Research & Development,3306,1,0,0,No,0,0.0974714073256337,0.02,0,0
53,46-60,Male,Master,Research & Development,7005,3,4,0,No,0,0.05157747597011806,0.06,0,0
48,46-60,Female,College,Sales,2655,1,9,1,Yes,1,0.04774922923819543,0.18,0,0
32,26-35,Male,Master,Research & Development,1393,1,1,0,Yes,1,0.12128150228608321,0.75,0,1
26,26-35,Male,Bachelor,Research & Development,2570,1,7,0,No,0,0.03310245874945036,0.01,0,0
55,46-60,Male,Bachelor,Research & Development,3537,1,4,0,No,0,0.2124778294455623,0.07,0,0
34,26-35,Male,College,Research & Development,3986,2,15,0,No,0,0.024661522685765578,0.0,0,0
60,46-60,Male,Master,Research & Development,10883,3,1,0,No,0,0.005788124080251736,0.04,0,0
33,26-35,Male,Bachelor,Research & Development,2028,1,14,0,No,0,0.07644623348772998,0.15,0,0
37,36-45,Male,Master,Sales,9525,2,6,0,No,0,0.049352447683674514,0.03,0,0
34,26-35,Female,Bachelor,Research & Development,2929,1,10,0,No,0,0.05577038772914269,0.05,0,0
23,18-25,Male,Bachelor,Sales,2275,1,3,1,Yes,1,0.36407502822616244,0.77,0,1
44,36-45,Female,Bachelor,Research & Development,7879,3,8,1,No,0,0.0573741807721579,0.04,0,0
35,26-35,Male,Master,Research & Development,4930,1,5,1,No,0,0.2067502160581898,0.15,0,0
43,36-45,Male,Bachelor,Sales,7847,2,10,1,No,0,0.03923792289075888,0.04,0,0
24,18-25,Male,Bachelor,Research & Development,4401,1,5,0,No,0,0.1413868672954582,0.01,0,0
41,36-45,Male,Bachelor,Sales,9241,3,10,0,No,0,0.018162815174556916,0.03,0,0
29,26-35,Female,Master,Research & Development,2974,1,5,0,No,0,0.17079757978157623,0.09,0,0
36,36-45,Female,Master,Sales,4502,2,13,0,No,0,0.035860441479104034,0.02,0,0
45,36-45,Male,Below College,Research & Development,10748,3,23,0,No,0,0.008850093677855315,0.01,0,0
24,18-25,Male,Below College,Human Resources,1555,1,1,0,Yes,1,0.2257147110775078,0.75,0,1
47,46-60,Male,Bachelor,Sales,12936,4,23,0,Yes,1,0.08620094647783137,0.71,0,1
26,26-35,Male,Master,Research & Development,2305,1,3,0,No,0,0.09956803914637535,0.05,0,0
45,36-45,Female,College,Research & Development,16704,4,21,0,No,0,0.02988328132818009,0.02,0,0
32,26-35,Male,Bachelor,Research & Development,3433,1,5,0,No,0,0.3634709474248509,0.42,0,0
31,26-35,Male,Master,Research & Development,3477,1,5,0,No,0,0.09468997303561939,0.04,0,0
41,36-45,Male,Bachelor,Human Resources,6430,2,3,0,No,0,0.09010677674950034,0.02,0,0
40,36-45,Female,College,Research & Development,6516,2,1,1,No,0,0.28620298352893175,0.25,0,0
24,18-25,Male,Below College,Research & Development,3907,1,6,0,No,0,0.40236204450285523,0.05,0,0
46,46-60,Male,Master,Research & Development,5562,2,10,0,No,0,0.0551706164303856,0.03,0,0
35,26-35,Male,Master,Research & Development,6883,2,7,0,No,0,0.03881778650439717,0.05,0,0
30,26-35,Male,Below College,Research & Development,2862,1,10,0,No,0,0.23181962584789678,0.01,0,0
47,46-60,Male,Master,Sales,4978,2,1,0,No,0,0.2348872790749444,0.09,0,0
46,46-60,Male,Bachelor,Sales,10368,3,10,1,No,0,0.10316058120758297,0.04,0,0
36,36-45,Male,Doctor,Sales,6134,2,2,1,Yes,1,0.523208507496583,0.16,1,0
32,26-35,Male,College,Sales,6735,2,0,0,Yes,1,0.2849308552968299,0.72,0,1
23,18-25,Female,Below College,Research & Development,3295,1,3,0,No,0,0.2569442345843406,0.17,0,0
31,26-35,Female,Below College,Research & Development,5238,2,5,0,No,0,0.06879175803636282,0.02,0,0
39,36-45,Male,Bachelor,Research & Development,6472,2,9,1,No,0,0.06062483965391845,0.02,0,0
32,26-35,Male,Bachelor,Sales,9610,3,4,0,No,0,0.13868920947893076,0.24,0,0
40,36-45,Male,Master,Sales,19833,5,21,0,No,0,0.041588558222162404,0.02,0,0
45,36-45,Female,Bachelor,Human Resources,9756,3,5,0,No,0,0.03665732409859319,0.01,0,0
30,26-35,Female,Master,Research & Development,4968,1,9,0,No,0,0.04526756614982975,0.0,0,0
24,18-25,Male,Bachelor,Human Resources,2145,1,2,0,No,0,0.20865105930255232,0.04,0,0
30,26-35,Female,Bachelor,Human Resources,2180,1,4,0,Yes,1,0.22037109926670473,0.7,0,1
31,26-35,Male,Bachelor,Sales,8346,2,5,0,No,0,0.13820766342599472,0.03,0,0
27,26-35,Female,Bachelor,Research & Development,3445,1,6,0,No,0,0.1014844071669832,0.08,0,0
29,26-35,Female,Bachelor,Sales,2760,1,2,0,Yes,1,0.19670304181850645,0.76,0,1
29,26-35,Male,Bachelor,Research & Development,6294,2,3,1,No,0,0.29053302216006305,0.15,0,0
30,26-35,Male,College,Sales,7140,3,7,0,No,0,0.12464218199926476,0.05,0,0
34,26-35,Male,Master,Research & Development,2932,1,5,1,No,0,0.1644668418356858,0.04,0,0
33,26-35,Female,Bachelor,Sales,5147,2,11,0,No,0,0.11700647847388834,0.1,0,0
49,46-60,Female,Master,Sales,4507,2,5,0,No,0,0.024079278242756744,0.04,0,0
33,26-35,Female,Bachelor,Sales,8564,3,0,1,Yes,1,0.6561105193316643,0.82,1,1
38,36-45,Female,College,Research & Development,2468,1,6,0,No,0,0.13274053470816088,0.04,0,0
31,26-35,Male,Master,Sales,8161,3,1,0,Yes,1,0.22174274104104733,0.79,0,1
29,26-35,Female,Bachelor,Research & Development,2109,1,1,0,No,0,0.1583606231190914,0.64,0,1
30,26-35,Male,Bachelor,Research & Development,5294,2,7,0,No,0,0.17102438136134082,0.01,0,0
32,26-35,Male,Master,Research & Development,2718,1,7,0,No,0,0.09305481609413582,0.02,0,0
38,36-45,Male,Bachelor,Research & Development,5811,2,1,1,No,0,0.3047249213702929,0.07,0,0
43,36-45,Male,Bachelor,Research & Development,2437,1,1,1,Yes,1,0.5531474758731728,0.65,1,1
42,36-45,Male,Bachelor,Research & Development,2766,1,5,0,No,0,0.2587796838436264,0.15,0,0
55,46-60,Male,Bachelor,Research & Development,19038,5,1,0,No,0,0.02167932641031167,0.04,0,0
33,26-35,Male,Bachelor,Research & Development,3055,2,9,0,No,0,0.09451848020944817,0.06,0,0
41,36-45,Male,Master,Research & Development,2289,1,5,0,No,0,0.1070024344284072,0.11,0,0
34,26-35,Male,Bachelor,Sales,4001,2,15,1,No,0,0.07018918631022691,0.01,0,0
53,46-60,Female,Master,Research & Development,12965,4,3,1,No,0,0.0930315242476437,0.02,0,0
43,36-45,Male,Bachelor,Human Resources,3539,1,9,0,No,0,0.02124872219629015,0.03,0,0
34,26-35,Female,College,Sales,6029,2,2,0,No,0,0.05233075325316597,0.05,0,0
21,18-25,Male,Below College,Sales,2679,1,1,0,Yes,1,0.3379696536777181,0.7,0,1
38,36-45,Female,College,Research & Development,3702,1,5,0,No,0,0.03623283904336344,0.05,0,0
22,18-25,Female,Below College,Research & Development,2398,1,1,1,Yes,1,0.5800127209911803,0.83,1,1
31,26-35,Female,Master,Sales,5468,2,12,0,No,0,0.12397206545670358,0.32,0,0
51,46-60,Female,Bachelor,Research & Development,13116,3,2,0,No,0,0.029557597738343114,0.05,0,0
37,36-45,Male,College,Sales,4189,2,5,0,No,0,0.15403756068295565,0.03,0,0
46,46-60,Male,Master,Research & Development,19328,5,2,1,No,0,0.06777574703287914,0.04,0,0
36,36-45,Male,Bachelor,Research & Development,8321,3,12,1,No,0,0.3524580475912705,0.14,0,0
44,36-45,Male,College,Research & Development,2342,1,5,1,Yes,1,0.2763896701752024,0.73,0,1
37,36-45,Male,College,Human Resources,4071,2,10,0,No,0,0.11201206910990494,0.04,0,0
35,26-35,Male,Bachelor,Sales,5813,2,10,1,Yes,1,0.22162942180882766,0.68,0,1
33,26-35,Male,Master,Research & Development,3143,1,10,0,No,0,0.10707027761212311,0.07,0,0
28,26-35,Male,Bachelor,Research & Development,2044,1,5,0,No,0,0.04662952334872512,0.1,0,0
39,36-45,Male,Below College,Research & Development,13464,3,4,0,No,0,0.08043574742244379,0.03,0,0
46,46-60,Male,College,Sales,7991,2,2,0,No,0,0.280220583246054,0.07,0,0
40,36-45,Female,College,Research & Development,3377,1,4,0,No,0,0.1162654207614383,0.02,0,0
42,36-45,Male,Bachelor,Research & Development,5538,2,0,0,No,0,0.2768241608222949,0.07,0,0
35,26-35,Male,College,Research & Development,5762,2,7,0,No,0,0.026343404247131125,0.05,0,0
38,36-45,Male,Bachelor,Human Resources,2592,1,11,0,No,0,0.11221921341273398,0.05,0,0
34,26-35,Male,Master,Research & Development,5346,2,7,0,Yes,1,0.1843549513780693,0.66,0,1
37,36-45,Male,Master,Research & Development,4213,2,10,0,Yes,1,0.14142225486666696,0.68,0,1
39,36-45,Male,Bachelor,Sales,4127,2,2,0,No,0,0.06265319551395578,0.01,0,0
43,36-45,Male,Bachelor,Research & Development,2438,1,3,0,No,0,0.21653206380448112,0.23,0,0
41,36-45,Male,Bachelor,Research & Development,6870,2,3,0,No,0,0.16213872103487537,0.03,0,0
41,36-45,Female,Below College,Sales,10447,3,22,1,No,0,0.02222824605117913,0.01,0,0
30,26-35,Female,Bachelor,Research & Development,9667,3,7,0,No,0,0.2463595658042537,0.24,0,0
26,26-35,Female,College,Human Resources,2148,1,5,1,Yes,1,0.4454077733245821,0.29,0,0
46,46-60,Female,College,Research & Development,8926,2,9,0,Yes,1,0.024632564227607134,0.65,0,1
40,36-45,Female,Bachelor,Research & Development,6513,2,5,0,No,0,0.030020318449208213,0.0,0,0
34,26-35,Male,College,Sales,6799,2,10,0,No,0,0.04518987663322158,0.0,0,0
58,46-60,Male,Bachelor,Sales,16291,4,16,0,No,0,0.0085662191608952,0.04,0,0
35,26-35,Male,Master,Research & Development,2705,1,5,0,No,0,0.10264916981058624,0.12,0,0
47,46-60,Female,Bachelor,Research & Development,10333,3,22,1,No,0,0.09940531156819572,0.0,0,0
40,36-45,Female,Bachelor,Research & Development,4448,2,7,0,No,0,0.10274400624821314,0.0,0,0
54,46-60,Female,Master,Research & Development,6854,2,7,0,No,0,0.022374502627080822,0.02,0,0
31,26-35,Female,Master,Sales,9637,3,3,0,No,0,0.20855036566763818,0.05,0,0
28,26-35,Female,Bachelor,Research & Development,3591,1,3,0,No,0,0.1251857687566201,0.06,0,0
38,36-45,Female,Master,Sales,5405,2,4,1,No,0,0.1301265306432049,0.01,0,0
26,26-35,Male,Bachelor,Sales,4684,2,5,0,No,0,0.0901584711198958,0.02,0,0
58,46-60,Male,Master,Research & Development,15787,4,2,1,No,0,0.08036139646263415,0.04,0,0
18,,Female,Bachelor,Research & Development,1514,1,0,0,No,0,0.45377656128365246,0.54,0,1
31,26-35,Male,Doctor,Human Resources,2956,1,1,0,Yes,1,0.16901310871021777,0.74,0,1
29,26-35,Male,Bachelor,Human Resources,2335,1,2,1,Yes,1,0.7999406110055568,0.84,1,1
45,36-45,Female,Master,Sales,5154,2,8,0,No,0,0.018772623463366875,0.03,0,0
36,36-45,Female,Master,Research & Development,6962,2,1,1,No,0,0.17963531507394492,0.06,0,0
43,36-45,Male,Master,Sales,5675,2,7,0,No,0,0.03177750678803519,0.03,0,0
27,26-35,Female,College,Research & Development,2379,1,5,1,No,0,0.1891103553717881,0.02,0,0
29,26-35,Male,Below College,Research & Development,3812,1,11,0,No,0,0.032628697424186864,0.02,0,0
32,26-35,Male,Master,Sales,4648,2,0,0,No,0,0.13224445329751253,0.06,0,0
42,36-45,Male,Master,Research & Development,2936,1,6,0,No,0,0.0865889723572877,0.01,0,0
47,46-60,Female,Master,Research & Development,2105,1,2,0,No,0,0.0890065873431319,0.03,0,0
46,46-60,Male,College,Research & Development,8578,3,9,0,No,0,0.013484597649245028,0.13,0,0
28,26-35,Male,College,Human Resources,2706,1,3,0,No,0,0.08169545826170833,0.03,0,0
29,26-35,Male,Below College,Research & Development,6384,2,7,0,No,0,0.3039507846379854,0.09,0,0
42,36-45,Male,Bachelor,Research & Development,3968,1,0,0,No,0,0.060226702421940524,0.03,0,0
32,26-35,Male,Master,Sales,9907,2,2,1,Yes,1,0.5554202167866374,0.75,1,1
46,46-60,Female,Bachelor,Sales,13225,4,19,0,No,0,0.012624910147202168,0.01,0,0
27,26-35,Female,Below College,Sales,3540,2,9,0,No,0,0.09769956066847062,0.05,0,0
29,26-35,Male,Below College,Human Resources,2804,1,1,0,No,0,0.13929677959409323,0.09,0,0
43,36-45,Female,Bachelor,Research & Development,19392,5,16,0,No,0,0.03405963059431678,0.09,0,0
48,46-60,Male,Bachelor,Research & Development,19665,5,22,0,No,0,0.009949597010108783,0.02,0,0
29,26-35,Male,College,Research & Development,2439,1,1,1,Yes,1,0.43479119036972513,0.97,0,1
46,46-60,Female,Bachelor,Sales,7314,3,8,0,Yes,1,0.03960636116432185,0.65,0,1
27,26-35,Female,Bachelor,Research & Development,4774,1,7,0,No,0,0.11089977152264,0.04,0,0
39,36-45,Male,Master,Research & Development,3902,2,2,0,No,0,0.12592946317715747,0.05,0,0
55,46-60,Male,Master,Research & Development,2662,1,5,0,No,0,0.029763055300103595,0.03,0,0
28,26-35,Female,Bachelor,Sales,2856,1,1,0,No,0,0.19363507167327804,0.24,0,0
30,26-35,Male,Bachelor,Sales,1081,1,1,0,Yes,1,0.214853371614274,0.88,0,1
22,18-25,Male,Below College,Research & Development,2472,1,1,1,Yes,1,0.4816426216267786,0.86,0,1
36,36-45,Female,Master,Sales,5673,2,10,1,No,0,0.16868399955607477,0.02,0,0
31,26-35,Male,Bachelor,Research & Development,4197,2,10,0,No,0,0.11752973677463999,0.14,0,0
34,26-35,Male,Bachelor,Sales,9713,3,5,1,No,0,0.16750126435625007,0.15,0,0
29,26-35,Male,Bachelor,Research & Development,2062,1,3,0,No,0,0.1426404311529974,0.01,0,0
37,36-45,Male,Master,Research & Development,4284,2,5,1,No,0,0.2864440613697908,0.03,0,0
35,26-35,Female,College,Research & Development,4788,2,3,1,No,0,0.2845940211490472,0.07,0,0
45,36-45,Female,College,Research & Development,5906,2,9,0,No,0,0.0454989335299564,0.05,0,0
36,36-45,Male,Below College,Human Resources,3886,2,10,0,No,0,0.09444932696969643,0.0,0,0
40,36-45,Male,Master,Research & Development,16823,4,19,0,No,0,0.06456354487760108,0.02,0,0
26,26-35,Female,College,Research & Development,2933,1,1,1,No,0,0.5518646327665491,0.67,1,1
27,26-35,Female,College,Sales,6500,2,8,0,No,0,0.09139341079898629,0.01,0,0
48,46-60,Female,Bachelor,Research & Development,17174,4,22,0,No,0,0.0038786244466918517,0.01,0,0
44,36-45,Male,Master,Research & Development,5033,2,2,0,No,0,0.09470498111488553,0.06,0,0
34,26-35,Male,Master,Research & Development,2307,1,5,1,Yes,1,0.4133829057821098,0.88,0,1
56,46-60,Male,College,Research & Development,2587,1,4,0,Yes,1,0.07327028747543277,0.66,0,1
36,36-45,Male,College,Sales,5507,2,4,0,No,0,0.19377989405631563,0.09,0,0
41,36-45,Female,Bachelor,Sales,4393,2,5,0,No,0,0.06053896125132563,0.0,0,0
42,36-45,Male,Bachelor,Research & Development,13348,3,13,0,No,0,0.0748111798216979,0.02,0,0
31,26-35,Female,College,Sales,6583,2,5,1,No,0,0.25989283515197675,0.03,0,0
34,26-35,Female,Below College,Sales,8103,2,4,1,No,0,0.17108859072590932,0.03,0,0
31,26-35,Female,Bachelor,Research & Development,3978,1,2,0,No,0,0.4597779446530429,0.11,0,0
26,26-35,Male,Bachelor,Research & Development,2544,1,7,0,No,0,0.04393972331298512,0.01,0,0
45,36-45,Male,Master,Research & Development,5399,2,4,0,No,0,0.06369593134142973,0.16,0,0
33,26-35,Male,Master,Sales,5487,2,10,0,No,0,0.1428545053286221,0.01,0,0
28,26-35,Male,College,Sales,6834,2,7,1,No,0,0.16357934280508638,0.03,0,0
29,26-35,Male,Bachelor,Sales,1091,1,1,0,Yes,1,0.3557188116075027,0.86,0,1
39,36-45,Female,Master,Sales,5736,2,3,0,No,0,0.23898010396105546,0.1,0,0
27,26-35,Male,Master,Research & Development,2226,1,5,0,No,0,0.23072248844384852,0.03,0,0
34,26-35,Male,Master,Research & Development,5747,2,15,1,No,0,0.13912542779281356,0.04,0,0
28,26-35,Female,College,Sales,9854,2,2,1,Yes,1,0.37901461271542847,0.77,0,1
47,46-60,Male,Master,Research & Development,5467,2,8,0,No,0,0.051634746918679024,0.02,0,0
56,46-60,Female,Doctor,Sales,5380,2,0,0,No,0,0.05210960699639811,0.13,0,0
39,36-45,Male,College,Research & Development,5151,2,10,0,No,0,0.2160918878627424,0.06,0,0
38,36-45,Female,Bachelor,Research & Development,2133,2,20,1,No,0,0.08259536862383758,0.07,0,0
58,46-60,Female,Bachelor,Sales,17875,4,1,1,No,0,0.034452674175433885,0.02,0,0
32,26-35,Female,College,Research & Development,2432,1,4,1,Yes,1,0.5248896535820707,0.78,1,1
38,36-45,Male,College,Research & Development,4771,1,5,0,No,0,0.05827101710593687,0.02,0,0
49,46-60,Male,Below College,Research & Development,19161,5,5,0,No,0,0.007178030075703401,0.03,0,0
42,36-45,Male,Master,Sales,5087,2,0,1,No,0,0.22574805188321095,0.05,0,0
27,26-35,Female,Bachelor,Human Resources,2863,1,1,0,Yes,1,0.45003332082863107,0.89,0,1
35,26-35,Male,Master,Sales,5561,2,5,0,No,0,0.3124246161648859,0.11,0,0
28,26-35,Male,Bachelor,Research & Development,2144,1,5,0,No,0,0.185463399589357,0.03,0,0
31,26-35,Male,College,Research & Development,3065,1,4,1,No,0,0.38508744446856885,0.13,0,0
36,36-45,Male,Master,Research & Development,2810,1,5,0,No,0,0.15880330957595304,0.1,0,0
34,26-35,Male,Bachelor,Sales,9888,3,14,0,No,0,0.05054739763770309,0.09,0,0
34,26-35,Male,Master,Sales,8628,3,8,0,No,0,0.04648480925847652,0.01,0,0
26,26-35,Male,Bachelor,Research & Development,2867,1,7,0,No,0,0.10524391822349448,0.03,0,0
29,26-35,Male,Bachelor,Research & Development,5373,2,5,0,No,0,0.25182618338968105,0.01,0,0
32,26-35,Female,Master,Research & Development,6667,2,5,0,No,0,0.09239425156451378,0.08,0,0
31,26-35,Male,Bachelor,Research & Development,5003,2,10,0,No,0,0.03797072526534523,0.1,0,0
28,26-35,Male,Bachelor,Research & Development,2367,1,4,0,Yes,1,0.28726858367241603,0.73,0,1
38,36-45,Male,Bachelor,Sales,2858,1,1,0,No,0,0.21078856360538406,0.17,0,0
35,26-35,Female,Master,Sales,5204,2,10,1,No,0,0.11774714011447378,0.02,0,0
27,26-35,Male,Bachelor,Sales,4105,2,7,0,No,0,0.03573194299602854,0.03,0,0
32,26-35,Male,Master,Research & Development,9679,2,1,0,No,0,0.0953603989923268,0.06,0,0
31,26-35,Male,Master,Sales,5617,2,10,1,Yes,1,0.41713245241747665,0.69,0,1
53,46-60,Male,Master,Sales,10448,3,2,1,Yes,1,0.5866746454774512,0.75,1,1
54,46-60,Female,College,Research & Development,2897,2,4,0,No,0,0.07053616462969883,0.09,0,0
33,26-35,Male,College,Research & Development,5968,2,9,0,No,0,0.03253239131567277,0.05,0,0
43,36-45,Male,Bachelor,Research & Development,7510,3,10,0,No,0,0.05551852171911812,0.09,0,0
38,36-45,Male,Master,Human Resources,2991,1,6,1,No,0,0.20164277484164228,0.06,0,0
55,46-60,Male,Master,Human Resources,19636,5,10,1,No,0,0.04055999910724401,0.09,0,0
31,26-35,Female,Below College,Research & Development,1129,1,1,1,No,0,0.21006941073137297,0.56,0,1
39,36-45,Male,Master,Sales,13341,4,20,0,No,0,0.06057869741422465,0.01,0,0
42,36-45,Male,College,Research & Development,4332,2,20,0,No,0,0.029209722531428027,0.02,0,0
31,26-35,Female,Bachelor,Research & Development,11031,3,11,0,No,0,0.04149267727829027,0.05,0,0
54,46-60,Female,Bachelor,Research & Development,4440,2,5,1,No,0,0.29383377535754085,0.03,0,0
24,18-25,Male,College,Research & Development,4617,2,4,0,No,0,0.20353379069057448,0.02,0,0
23,18-25,Male,College,Research & Development,2647,1,5,0,No,0,0.06141403073675898,0.03,0,0
40,36-45,Female,Bachelor,Research & Development,6323,2,10,0,No,0,0.015207548730854427,0.01,0,0
40,36-45,Female,College,Sales,5677,2,11,0,No,0,0.04360789890189349,0.0,0,0
25,18-25,Female,Bachelor,Human Resources,2187,1,2,0,No,0,0.2121032916521415,0.11,0,0
30,26-35,Male,College,Research & Development,3748,1,12,0,No,0,0.04589913908258524,0.02,0,0
25,18-25,Male,Below College,Research & Development,3977,1,2,1,No,0,0.47437955094486717,0.11,0,0
47,46-60,Male,Bachelor,Research & Development,8633,3,17,0,No,0,0.021985083571391985,0.01,0,0
33,26-35,Male,College,Research & Development,2008,1,1,0,No,0,0.1855728485114027,0.11,0,0
38,36-45,Male,Master,Sales,4440,2,15,0,No,0,0.012159719291038932,0.01,0,0
